Source,TVType,ProgramType,SpotCost,Month,Program,DayPart,SpotName,Length,Calls,Leads,Oldest,Old,Base
INSP,CBL,Western,1562.045,"January, 2017","VIRGINIAN, THE",2,HEAR A BTR DAY 120,120,19,15,108,199,215212
INSP,CBL,Western,1562.045,"January, 2017","VIRGINIAN, THE",2,HEAR A BTR DAY 120,120,0,0,123,211,245859
INSP,CBL,Western,1562.045,"January, 2017","VIRGINIAN, THE",2,HEAR A BTR DAY 120,120,13,10,146,239,270651
INSP,CBL,Western,1562.045,"February, 2017","VIRGINIAN, THE",2,HEAR A BTR DAY 120,120,9,6,170,262,300775
INSP,CBL,Western,1562.045,"March, 2017","VIRGINIAN, THE",2,HEAR A BTR DAY 120,120,7,6,112,210,236553
INSP,CBL,Western,1975.5275,"March, 2017","VIRGINIAN, THE",4,HEAR A BTR DAY 120,120,5,4,349,547,613945
INSP,CBL,Western,1975.5275,"March, 2017","VIRGINIAN, THE",4,HEAR A BTR DAY 120,120,9,8,351,563,645504
INSP,CBL,Western,2297.125,"March, 2017","VIRGINIAN, THE",7,HEAR A BTR DAY 120,120,5,4,114,200,232550
INSP,CBL,Western,1562.045,"March, 2017","VIRGINIAN, THE",2,HEAR A BTR DAY 120,120,2,2,93,170,202600
INSP,CBL,Western,1562.045,"March, 2017","VIRGINIAN, THE",2,HEAR A BTR DAY 120,120,14,14,135,232,277136
INSP,CBL,Western,1745.815,"April, 2017","VIRGINIAN, THE",4,HEAR A BTR DAY 120,120,9,7,237,382,443576
INSP,CBL,Western,2021.47,"April, 2017","VIRGINIAN, THE",2,HEAR A BTR DAY 120,120,4,2,137,250,264327
INSP,CBL,Western,2021.47,"April, 2017","VIRGINIAN, THE",2,HEAR A BTR DAY 120,120,19,14,134,230,246178
INSP,CBL,Western,1745.815,"April, 2017","VIRGINIAN, THE",4,HEAR A BTR DAY 120,120,7,4,265,414,484335
INSP,CBL,Western,2021.47,"April, 2017","VIRGINIAN, THE",2,HEAR A BTR DAY 120,120,11,9,188,296,335503
INSP,CBL,Western,1745.815,"May, 2017","VIRGINIAN, THE",4,HEAR A BTR DAY 120,120,4,3,295,464,480198
INSP,CBL,Western,1653.93,"May, 2017","VIRGINIAN, THE",1,HEAR A BTR DAY 120,120,4,3,77,149,168457
INSP,CBL,Western,1653.93,"May, 2017","VIRGINIAN, THE",1,HEAR A BTR DAY 120,120,13,9,87,168,207244
INSP,CBL,Western,1837.7,"May, 2017","VIRGINIAN, THE",2,HEAR A BTR DAY 120,120,34,26,132,225,228958
INSP,CBL,Western,2205.24,"June, 2017","VIRGINIAN, THE",2,HEAR A BTR DAY 120,120,4,3,147,246,294042
INSP,CBL,Western,1837.7,"June, 2017","VIRGINIAN, THE",4,HEAR A BTR DAY 120,120,9,8,261,419,469669
INSP,CBL,Western,1837.7,"June, 2017","VIRGINIAN, THE",4,HEAR A BTR DAY 120,120,7,5,289,466,537512
INSP,CBL,Western,1837.7,"July, 2017","VIRGINIAN, THE",4,HEAR A BTR DAY 120,120,8,5,333,521,565388
INSP,CBL,Western,1837.7,"July, 2017","VIRGINIAN, THE",4,HABD REV 120 TEST,120,7,7,345,488,533776
INSP,CBL,Western,1837.7,"July, 2017","VIRGINIAN, THE",4,HABD REV 120 TEST,120,11,8,235,421,474864
INSP,CBL,Western,1837.7,"July, 2017","VIRGINIAN, THE",4,HABD REV 120 TEST,120,15,11,298,504,554816
INSP,CBL,Western,1837.7,"July, 2017","VIRGINIAN, THE",4,HABD REV 120 TEST,120,6,6,325,479,568595
INSP,CBL,Western,1837.7,"July, 2017","VIRGINIAN, THE",4,HABD REV 120 TEST,120,10,8,321,467,532494
INSP,CBL,Western,1837.7,"July, 2017","VIRGINIAN, THE",4,HABD REV 120 TEST,120,13,10,298,412,479109
INSP,CBL,Western,1837.7,"July, 2017","VIRGINIAN, THE",4,HABD REV 120 TEST,120,11,8,365,594,645750
INSP,CBL,Western,1837.7,"July, 2017","VIRGINIAN, THE",4,HABD REV 120 TEST,120,8,5,302,449,484399
INSP,CBL,Western,1837.7,"July, 2017","VIRGINIAN, THE",4,HABD REV 120 TEST,120,19,11,496,732,802322
INSP,CBL,Western,1837.7,"July, 2017","VIRGINIAN, THE",4,HABD REV 120 TEST,120,18,11,311,445,500202
INSP,CBL,Western,918.85,"July, 2017","VIRGINIAN, THE",2,HABD 60 TEST,60,6,5,99,194,220872
INSP,CBL,Western,918.85,"July, 2017","VIRGINIAN, THE",2,HABD 60 TEST,60,9,7,91,166,191624
INSP,CBL,Western,1837.7,"July, 2017","VIRGINIAN, THE",4,HABD REV 120 TEST,120,12,6,402,681,729222
INSP,CBL,Western,1837.7,"July, 2017","VIRGINIAN, THE",4,HABD REV 120 TEST,120,11,8,337,489,531668
INSP,CBL,Western,1837.7,"August, 2017","VIRGINIAN, THE",4,HABD REV 120 TEST,120,1,0,230,383,421242
INSP,CBL,Western,1653.93,"August, 2017","VIRGINIAN, THE",2,HABD REV 120 TEST,120,6,5,114,229,
MET,DN,Western,3675.4,"March, 2017",WAGON TRAIN,7,HEAR A BTR DAY 120,120,22,10,329,636,739546
MET,DN,Western,3675.4,"April, 2017",WAGON TRAIN,7,HEAR A BTR DAY 120,120,18,15,286,627,694250
GRIT,DN,Crime Drama,1102.62,"August, 2017",WALK TALL,7,HABD REV 120 TEST,120,9,9,58,116,140947
GRIT,DN,Crime Drama,1102.62,"August, 2017",WALK TALL,2,HABD REV 120 TEST,120,7,5,87,173,
GRIT,DN,Crime Drama,1378.275,"May, 2017",WALKER TEXAS,2,HEAR A BTR DAY 120,120,8,5,82,164,
GRIT,DN,Crime Drama,1102.62,"January, 2017","WALKER, TEXAS RANGER",2,HEAR A BTR DAY 120,120,9,4,27,62,81678
GRIT,DN,Crime Drama,1378.275,"May, 2017","WALKER, TEXAS RANGER",2,HEAR A BTR DAY 120,120,5,4,54,105,141120
GRIT,DN,Crime Drama,1378.275,"May, 2017","WALKER, TEXAS RANGER",2,HEAR A BTR DAY 120,120,3,3,50,88,104221
GRIT,DN,Crime Drama,1378.275,"May, 2017","WALKER, TEXAS RANGER",2,HEAR A BTR DAY 120,120,1,0,46,98,117881
GRIT,DN,Crime Drama,1378.275,"May, 2017","WALKER, TEXAS RANGER",2,HEAR A BTR DAY 120,120,0,0,59,112,133896
GRIT,DN,Crime Drama,1240.4475,"May, 2017","WALKER, TEXAS RANGER",4,HEAR A BTR DAY 120,120,14,12,73,182,216269
GRIT,DN,Crime Drama,1240.4475,"May, 2017","WALKER, TEXAS RANGER",4,HEAR A BTR DAY 120,120,7,4,106,192,246110
GRIT,DN,Crime Drama,1240.4475,"May, 2017","WALKER, TEXAS RANGER",4,HEAR A BTR DAY 120,120,7,6,181,359,426386
GRIT,DN,Crime Drama,1240.4475,"May, 2017","WALKER, TEXAS RANGER",4,HEAR A BTR DAY 120,120,11,8,158,265,323261
GRIT,DN,Crime Drama,1240.4475,"May, 2017","WALKER, TEXAS RANGER",4,HEAR A BTR DAY 120,120,13,11,140,253,322660
GRIT,DN,Crime Drama,1240.4475,"May, 2017","WALKER, TEXAS RANGER",4,HEAR A BTR DAY 120,120,7,3,155,276,348475
GRIT,DN,Crime Drama,1148.5625,"June, 2017","WALKER, TEXAS RANGER",4,HEAR A BTR DAY 120,120,10,7,143,232,279025
GRIT,DN,Crime Drama,1148.5625,"June, 2017","WALKER, TEXAS RANGER",4,HEAR A BTR DAY 120,120,10,7,130,234,292458
GRIT,DN,Crime Drama,1148.5625,"June, 2017","WALKER, TEXAS RANGER",4,HEAR A BTR DAY 120,120,18,15,106,197,227088
GRIT,DN,Crime Drama,1130.1855,"June, 2017","WALKER, TEXAS RANGER",4,HEAR A BTR DAY 120,120,21,16,73,169,206814
GRIT,DN,Crime Drama,1130.1855,"June, 2017","WALKER, TEXAS RANGER",4,HEAR A BTR DAY 120,120,21,15,167,288,322606
GRIT,DN,Crime Drama,1130.1855,"June, 2017","WALKER, TEXAS RANGER",4,HEAR A BTR DAY 120,120,11,9,79,158,185355
GRIT,DN,Crime Drama,1130.1855,"June, 2017","WALKER, TEXAS RANGER",4,HEAR A BTR DAY 120,120,9,6,171,324,389407
GRIT,DN,Crime Drama,1130.1855,"June, 2017","WALKER, TEXAS RANGER",4,HEAR A BTR DAY 120,120,9,6,75,163,177823
GRIT,DN,Crime Drama,1130.1855,"June, 2017","WALKER, TEXAS RANGER",4,HEAR A BTR DAY 120,120,10,7,118,234,288294
GRIT,DN,Crime Drama,1130.1855,"June, 2017","WALKER, TEXAS RANGER",4,HEAR A BTR DAY 120,120,16,10,120,216,263612
GRIT,DN,Crime Drama,1130.1855,"June, 2017","WALKER, TEXAS RANGER",4,HEAR A BTR DAY 120,120,7,3,88,176,201196
GRIT,DN,Crime Drama,1130.1855,"June, 2017","WALKER, TEXAS RANGER",4,HEAR A BTR DAY 120,120,4,1,117,235,284315
GRIT,DN,Crime Drama,1130.1855,"June, 2017","WALKER, TEXAS RANGER",4,HEAR A BTR DAY 120,120,4,3,113,206,243369
GRIT,DN,Crime Drama,1130.1855,"June, 2017","WALKER, TEXAS RANGER",4,HEAR A BTR DAY 120,120,10,8,46,96,127995
GRIT,DN,Crime Drama,1130.1855,"June, 2017","WALKER, TEXAS RANGER",4,HEAR A BTR DAY 120,120,16,10,113,242,297754
GRIT,DN,Crime Drama,1130.1855,"June, 2017","WALKER, TEXAS RANGER",4,HEAR A BTR DAY 120,120,19,14,140,231,277353
GRIT,DN,Crime Drama,1130.1855,"June, 2017","WALKER, TEXAS RANGER",4,HEAR A BTR DAY 120,120,6,5,131,246,313931
GRIT,DN,Crime Drama,1130.1855,"June, 2017","WALKER, TEXAS RANGER",4,HEAR A BTR DAY 120,120,8,5,148,262,312706
GRIT,DN,Crime Drama,1130.1855,"June, 2017","WALKER, TEXAS RANGER",4,HEAR A BTR DAY 120,120,23,17,127,270,335519
GRIT,DN,Crime Drama,1130.1855,"June, 2017","WALKER, TEXAS RANGER",4,HEAR A BTR DAY 120,120,3,0,78,135,160438
GRIT,DN,Crime Drama,1130.1855,"June, 2017","WALKER, TEXAS RANGER",4,HEAR A BTR DAY 120,120,8,5,77,168,222125
GRIT,DN,Crime Drama,1130.1855,"June, 2017","WALKER, TEXAS RANGER",4,HEAR A BTR DAY 120,120,13,10,123,236,292119
GRIT,DN,Crime Drama,1130.1855,"June, 2017","WALKER, TEXAS RANGER",4,HEAR A BTR DAY 120,120,7,4,151,231,283539
GRIT,DN,Crime Drama,1130.1855,"June, 2017","WALKER, TEXAS RANGER",4,HEAR A BTR DAY 120,120,14,11,127,208,282094
GRIT,DN,Crime Drama,1130.1855,"June, 2017","WALKER, TEXAS RANGER",4,HEAR A BTR DAY 120,120,6,6,83,164,216991
GRIT,DN,Crime Drama,1130.1855,"June, 2017","WALKER, TEXAS RANGER",4,HEAR A BTR DAY 120,120,6,5,133,259,315031
GRIT,DN,Crime Drama,1130.1855,"June, 2017","WALKER, TEXAS RANGER",4,HEAR A BTR DAY 120,120,14,11,117,232,301462
GRIT,DN,Crime Drama,1130.1855,"June, 2017","WALKER, TEXAS RANGER",4,HEAR A BTR DAY 120,120,6,2,85,178,233082
GRIT,DN,Crime Drama,1130.1855,"June, 2017","WALKER, TEXAS RANGER",4,HEAR A BTR DAY 120,120,6,4,97,216,248455
GRIT,DN,Crime Drama,1130.1855,"June, 2017","WALKER, TEXAS RANGER",4,HEAR A BTR DAY 120,120,28,21,110,234,274913
GRIT,DN,Crime Drama,1130.1855,"June, 2017","WALKER, TEXAS RANGER",4,HEAR A BTR DAY 120,120,9,6,58,119,145819
GRIT,DN,Crime Drama,1130.1855,"June, 2017","WALKER, TEXAS RANGER",4,HEAR A BTR DAY 120,120,6,3,87,161,203149
GRIT,DN,Crime Drama,1102.62,"June, 2017","WALKER, TEXAS RANGER",3,HEAR A BTR DAY 120,120,9,6,95,213,250584
GRIT,DN,Crime Drama,1102.62,"June, 2017","WALKER, TEXAS RANGER",4,HEAR A BTR DAY 120,120,21,13,144,246,286444
GRIT,DN,Crime Drama,1102.62,"June, 2017","WALKER, TEXAS RANGER",4,HEAR A BTR DAY 120,120,13,7,85,162,190307
GRIT,DN,Crime Drama,1102.62,"June, 2017","WALKER, TEXAS RANGER",4,HEAR A BTR DAY 120,120,7,3,134,190,225695
GRIT,DN,Crime Drama,1102.62,"June, 2017","WALKER, TEXAS RANGER",4,HEAR A BTR DAY 120,120,8,7,116,259,302157
GRIT,DN,Crime Drama,1102.62,"June, 2017","WALKER, TEXAS RANGER",4,HEAR A BTR DAY 120,120,13,8,121,264,324172
GRIT,DN,Crime Drama,1102.62,"June, 2017","WALKER, TEXAS RANGER",4,HEAR A BTR DAY 120,120,9,6,131,219,258582
GRIT,DN,Crime Drama,1102.62,"June, 2017","WALKER, TEXAS RANGER",4,HEAR A BTR DAY 120,120,20,13,168,256,311548
GRIT,DN,Crime Drama,1102.62,"June, 2017","WALKER, TEXAS RANGER",4,HEAR A BTR DAY 120,120,5,4,144,238,306830
GRIT,DN,Crime Drama,1102.62,"June, 2017","WALKER, TEXAS RANGER",4,HEAR A BTR DAY 120,120,10,9,147,246,304104
GRIT,DN,Crime Drama,1102.62,"July, 2017","WALKER, TEXAS RANGER",7,HEAR A BTR DAY 120,120,2,2,105,192,224014
GRIT,DN,Crime Drama,1102.62,"July, 2017","WALKER, TEXAS RANGER",4,HEAR A BTR DAY 120,120,6,3,117,228,266686
GRIT,DN,Crime Drama,1102.62,"July, 2017","WALKER, TEXAS RANGER",4,HEAR A BTR DAY 120,120,6,5,147,270,297730
GRIT,DN,Crime Drama,1102.62,"July, 2017","WALKER, TEXAS RANGER",4,HEAR A BTR DAY 120,120,19,8,171,294,327997
GRIT,DN,Crime Drama,1102.62,"July, 2017","WALKER, TEXAS RANGER",4,HABD REV 120 TEST,120,13,11,111,192,232883
GRIT,DN,Crime Drama,1102.62,"July, 2017","WALKER, TEXAS RANGER",3,HABD REV 120 TEST,120,3,2,98,153,189049
GRIT,DN,Crime Drama,1102.62,"July, 2017","WALKER, TEXAS RANGER",4,HABD REV 120 TEST,120,0,0,137,205,257946
GRIT,DN,Crime Drama,1102.62,"July, 2017","WALKER, TEXAS RANGER",4,HABD REV 120 TEST,120,7,5,166,258,332064
GRIT,DN,Crime Drama,1102.62,"July, 2017","WALKER, TEXAS RANGER",4,HABD REV 120 TEST,120,14,9,163,248,319804
GRIT,DN,Crime Drama,1102.62,"July, 2017","WALKER, TEXAS RANGER",4,HABD REV 120 TEST,120,8,6,137,238,287110
GRIT,DN,Crime Drama,1102.62,"July, 2017","WALKER, TEXAS RANGER",4,HABD REV 120 TEST,120,9,7,143,251,294471
GRIT,DN,Crime Drama,1102.62,"July, 2017","WALKER, TEXAS RANGER",4,HABD REV 120 TEST,120,6,4,118,225,307992
GRIT,DN,Crime Drama,1102.62,"July, 2017","WALKER, TEXAS RANGER",4,HABD REV 120 TEST,120,10,7,127,231,318300
GRIT,DN,Crime Drama,1102.62,"July, 2017","WALKER, TEXAS RANGER",7,HABD REV 120 TEST,120,6,5,69,185,202325
GRIT,DN,Crime Drama,1102.62,"July, 2017","WALKER, TEXAS RANGER",4,HABD REV 120 TEST,120,9,6,117,223,262129
GRIT,DN,Crime Drama,1102.62,"July, 2017","WALKER, TEXAS RANGER",4,HABD REV 120 TEST,120,7,7,121,234,279243
GRIT,DN,Crime Drama,1102.62,"July, 2017","WALKER, TEXAS RANGER",4,HABD REV 120 TEST,120,4,2,135,256,297514
GRIT,DN,Crime Drama,1102.62,"July, 2017","WALKER, TEXAS RANGER",4,HABD REV 120 TEST,120,23,17,120,255,309765
GRIT,DN,Crime Drama,1102.62,"July, 2017","WALKER, TEXAS RANGER",4,HABD REV 120 TEST,120,11,10,94,193,226636
GRIT,DN,Crime Drama,1102.62,"July, 2017","WALKER, TEXAS RANGER",4,HABD REV 120 TEST,120,11,9,129,273,322416
GRIT,DN,Crime Drama,1102.62,"July, 2017","WALKER, TEXAS RANGER",4,HABD REV 120 TEST,120,9,5,152,298,348143
GRIT,DN,Crime Drama,1102.62,"July, 2017","WALKER, TEXAS RANGER",4,HABD REV 120 TEST,120,6,3,131,255,304055
GRIT,DN,Crime Drama,1102.62,"July, 2017","WALKER, TEXAS RANGER",4,HABD REV 120 TEST,120,11,8,135,248,284287
GRIT,DN,Crime Drama,1102.62,"July, 2017","WALKER, TEXAS RANGER",4,HABD REV 120 TEST,120,10,7,128,263,316062
GRIT,DN,Crime Drama,1102.62,"July, 2017","WALKER, TEXAS RANGER",4,HABD REV 120 TEST,120,20,13,118,224,280137
GRIT,DN,Crime Drama,1102.62,"July, 2017","WALKER, TEXAS RANGER",4,HABD REV 120 TEST,120,7,5,147,288,344406
GRIT,DN,Crime Drama,1102.62,"July, 2017","WALKER, TEXAS RANGER",4,HABD REV 120 TEST,120,6,2,159,281,338155
GRIT,DN,Crime Drama,1102.62,"July, 2017","WALKER, TEXAS RANGER",4,HABD REV 120 TEST,120,21,16,168,313,370319
GRIT,DN,Crime Drama,1102.62,"July, 2017","WALKER, TEXAS RANGER",4,HABD REV 120 TEST,120,14,10,84,168,194751
GRIT,DN,Crime Drama,1102.62,"July, 2017","WALKER, TEXAS RANGER",4,HABD REV 120 TEST,120,12,8,112,228,292551
GRIT,DN,Crime Drama,1102.62,"July, 2017","WALKER, TEXAS RANGER",4,HABD REV 120 TEST,120,16,10,108,206,235649
GRIT,DN,Crime Drama,1102.62,"July, 2017","WALKER, TEXAS RANGER",4,HABD REV 120 TEST,120,27,19,126,212,276774
GRIT,DN,Crime Drama,1102.62,"July, 2017","WALKER, TEXAS RANGER",4,HABD REV 120 TEST,120,5,3,105,179,214248
GRIT,DN,Crime Drama,1102.62,"July, 2017","WALKER, TEXAS RANGER",4,HABD REV 120 TEST,120,0,0,136,209,262264
GRIT,DN,Crime Drama,1102.62,"July, 2017","WALKER, TEXAS RANGER",4,HABD REV 120 TEST,120,32,26,136,238,283777
GRIT,DN,Crime Drama,1102.62,"July, 2017","WALKER, TEXAS RANGER",4,HABD REV 120 TEST,120,4,3,103,172,229569
GRIT,DN,Crime Drama,1102.62,"July, 2017","WALKER, TEXAS RANGER",4,HABD REV 120 TEST,120,30,20,135,217,260776
GRIT,DN,Crime Drama,1102.62,"July, 2017","WALKER, TEXAS RANGER",4,HABD REV 120 TEST,120,9,7,63,136,165361
GRIT,DN,Crime Drama,1102.62,"July, 2017","WALKER, TEXAS RANGER",4,HABD REV 120 TEST,120,6,6,90,199,241875
GRIT,DN,Crime Drama,1102.62,"July, 2017","WALKER, TEXAS RANGER",4,HABD REV 120 TEST,120,25,20,159,288,330565
GRIT,DN,Crime Drama,1102.62,"July, 2017","WALKER, TEXAS RANGER",4,HABD REV 120 TEST,120,9,8,124,228,260446
GRIT,DN,Crime Drama,1102.62,"July, 2017","WALKER, TEXAS RANGER",4,HABD REV 120 TEST,120,20,14,139,246,291031
GRIT,DN,Crime Drama,1102.62,"July, 2017","WALKER, TEXAS RANGER",4,HABD REV 120 TEST,120,3,1,162,284,341958
GRIT,DN,Crime Drama,1102.62,"July, 2017","WALKER, TEXAS RANGER",4,HABD REV 120 TEST,120,7,4,132,226,288808
GRIT,DN,Crime Drama,1102.62,"July, 2017","WALKER, TEXAS RANGER",4,HABD REV 120 TEST,120,4,2,92,210,251724
GRIT,DN,Crime Drama,1102.62,"July, 2017","WALKER, TEXAS RANGER",4,HABD REV 120 TEST,120,28,24,119,221,286101
GRIT,DN,Crime Drama,1102.62,"July, 2017","WALKER, TEXAS RANGER",4,HABD REV 120 TEST,120,4,1,104,146,173451
GRIT,DN,Crime Drama,1102.62,"July, 2017","WALKER, TEXAS RANGER",4,HABD REV 120 TEST,120,2,2,117,196,234182
GRIT,DN,Crime Drama,1102.62,"July, 2017","WALKER, TEXAS RANGER",4,HABD REV 120 TEST,120,28,22,121,219,266563
GRIT,DN,Crime Drama,1102.62,"July, 2017","WALKER, TEXAS RANGER",4,HABD REV 120 TEST,120,5,5,139,208,255345
GRIT,DN,Crime Drama,1102.62,"July, 2017","WALKER, TEXAS RANGER",4,HABD REV 120 TEST,120,16,13,97,179,216840
GRIT,DN,Crime Drama,1102.62,"July, 2017","WALKER, TEXAS RANGER",4,HABD REV 120 TEST,120,10,8,73,148,170717
GRIT,DN,Crime Drama,1102.62,"July, 2017","WALKER, TEXAS RANGER",3,HABD REV 120 TEST,120,6,5,84,166,199783
GRIT,DN,Crime Drama,1102.62,"July, 2017","WALKER, TEXAS RANGER",4,HABD REV 120 TEST,120,10,9,122,226,318848
GRIT,DN,Crime Drama,1102.62,"July, 2017","WALKER, TEXAS RANGER",4,HABD REV 120 TEST,120,4,3,121,186,226066
GRIT,DN,Crime Drama,1102.62,"July, 2017","WALKER, TEXAS RANGER",4,HABD REV 120 TEST,120,16,13,121,220,269170
GRIT,DN,Crime Drama,1102.62,"July, 2017","WALKER, TEXAS RANGER",4,HABD REV 120 TEST,120,9,5,103,171,190802
GRIT,DN,Crime Drama,1102.62,"July, 2017","WALKER, TEXAS RANGER",4,HABD REV 120 TEST,120,7,6,100,220,246119
GRIT,DN,Crime Drama,1102.62,"July, 2017","WALKER, TEXAS RANGER",4,HABD REV 120 TEST,120,6,3,121,216,247071
GRIT,DN,Crime Drama,1102.62,"July, 2017","WALKER, TEXAS RANGER",4,HABD REV 120 TEST,120,8,5,110,212,255121
GRIT,DN,Crime Drama,1102.62,"July, 2017","WALKER, TEXAS RANGER",4,HABD REV 120 TEST,120,35,29,154,254,304545
GRIT,DN,Crime Drama,1102.62,"August, 2017","WALKER, TEXAS RANGER",3,HABD REV 120 TEST,120,6,5,99,178,215674
GRIT,DN,Crime Drama,1102.62,"August, 2017","WALKER, TEXAS RANGER",4,HABD REV 120 TEST,120,24,10,110,223,269432
GRIT,DN,Crime Drama,1102.62,"August, 2017","WALKER, TEXAS RANGER",4,HABD REV 120 TEST,120,17,14,135,257,307122
GRIT,DN,Crime Drama,1102.62,"August, 2017","WALKER, TEXAS RANGER",4,HABD REV 120 TEST,120,17,13,81,146,184510
GRIT,DN,Crime Drama,1102.62,"August, 2017","WALKER, TEXAS RANGER",4,HABD REV 120 TEST,120,5,2,128,219,301170
GRIT,DN,Crime Drama,1102.62,"August, 2017","WALKER, TEXAS RANGER",4,HABD REV 120 TEST,120,10,8,137,234,289075
GRIT,DN,Crime Drama,1102.62,"August, 2017","WALKER, TEXAS RANGER",4,HABD REV 120 TEST,120,14,7,125,225,285687
GRIT,DN,Crime Drama,1102.62,"August, 2017","WALKER, TEXAS RANGER",4,HABD REV 120 TEST,120,3,2,134,252,303169
GRIT,DN,Crime Drama,1102.62,"August, 2017","WALKER, TEXAS RANGER",4,HABD REV 120 TEST,120,10,9,111,163,199138
GRIT,DN,Crime Drama,1102.62,"August, 2017","WALKER, TEXAS RANGER",4,HABD REV 120 TEST,120,12,7,99,164,220717
GRIT,DN,Crime Drama,1102.62,"August, 2017","WALKER, TEXAS RANGER",4,HABD REV 120 TEST,120,13,8,123,245,302160
GRIT,DN,Crime Drama,1102.62,"August, 2017","WALKER, TEXAS RANGER",3,HABD REV 120 TEST,120,7,5,123,178,201457
GRIT,DN,Crime Drama,1102.62,"August, 2017","WALKER, TEXAS RANGER",7,HABD REV 120 TEST,120,17,14,78,166,198466
GRIT,DN,Crime Drama,1102.62,"August, 2017","WALKER, TEXAS RANGER",4,HABD REV 120 TEST,120,15,7,87,173,
GRIT,DN,Crime Drama,1102.62,"August, 2017","WALKER, TEXAS RANGER",4,HABD REV 120 TEST,120,9,8,87,173,
GRIT,DN,Crime Drama,1102.62,"August, 2017","WALKER, TEXAS RANGER",4,HABD REV 120 TEST,120,11,8,87,173,
GRIT,DN,Crime Drama,1102.62,"August, 2017","WALKER, TEXAS RANGER",4,HABD REV 120 TEST,120,8,6,87,173,
GRIT,DN,Crime Drama,1102.62,"August, 2017","WALKER, TEXAS RANGER",2,HABD REV 120 TEST,120,9,9,87,173,
GRIT,DN,Crime Drama,1102.62,"August, 2017","WALKER, TEXAS RANGER",4,HABD REV 120 TEST,120,14,10,87,173,
GRIT,DN,Crime Drama,1102.62,"August, 2017","WALKER, TEXAS RANGER",4,HABD REV 120 TEST,120,13,8,87,173,
GRIT,DN,Crime Drama,1102.62,"August, 2017","WALKER, TEXAS RANGER",4,HABD REV 120 TEST,120,17,12,87,173,
GRIT,DN,Crime Drama,1102.62,"August, 2017","WALKER, TEXAS RANGER",4,HABD REV 120 TEST,120,9,7,87,173,
GRIT,DN,Crime Drama,1102.62,"August, 2017","WALKER, TEXAS RANGER",4,HABD REV 120 TEST,120,13,9,87,173,
GRIT,DN,Crime Drama,1102.62,"August, 2017","WALKER, TEXAS RANGER",4,HABD REV 120 TEST,120,13,11,87,173,
GRIT,DN,Crime Drama,1102.62,"August, 2017","WALKER, TEXAS RANGER",4,HABD REV 120 TEST,120,19,15,87,173,
GRIT,DN,Crime Drama,1102.62,"August, 2017","WALKER, TEXAS RANGER",4,HABD REV 120 TEST,120,18,13,87,173,
GRIT,DN,Crime Drama,1102.62,"August, 2017","WALKER, TEXAS RANGER",4,HABD REV 120 TEST,120,5,4,87,173,
GRIT,DN,Crime Drama,1102.62,"August, 2017","WALKER, TEXAS RANGER",4,HABD REV 120 TEST,120,16,9,87,173,
GRIT,DN,Crime Drama,1102.62,"August, 2017","WALKER, TEXAS RANGER",4,HABD REV 120 TEST,120,17,13,87,173,
GRIT,DN,Crime Drama,1102.62,"August, 2017","WALKER, TEXAS RANGER",4,HABD REV 120 TEST,120,8,2,87,173,
GRIT,DN,Crime Drama,1102.62,"August, 2017","WALKER, TEXAS RANGER",4,HABD REV 120 TEST,120,3,1,87,173,
GRIT,DN,Crime Drama,1102.62,"August, 2017","WALKER, TEXAS RANGER",2,HABD REV 120 TEST,120,19,8,87,173,
GRIT,DN,Crime Drama,1102.62,"August, 2017","WALKER, TEXAS RANGER",4,HABD REV 120 TEST,120,20,15,87,173,
GRIT,DN,Crime Drama,1102.62,"August, 2017","WALKER, TEXAS RANGER",4,HABD REV 120 TEST,120,7,5,87,173,
WGNA,CBL,Crime Drama,3491.63,"January, 2017","WALKER, TX RANGER",2,HEAR A BTR DAY 120,120,20,17,169,365,437563
WGNA,CBL,Crime Drama,3491.63,"January, 2017","WALKER, TX RANGER",2,HEAR A BTR DAY 120,120,9,7,126,209,295362
WGNA,CBL,Crime Drama,3491.63,"January, 2017","WALKER, TX RANGER",2,HEAR A BTR DAY 120,120,19,16,143,196,254272
WGNA,CBL,Crime Drama,3491.63,"January, 2017","WALKER, TX RANGER",2,HEAR A BTR DAY 120,120,15,11,122,201,255250
WGNA,CBL,Crime Drama,3491.63,"January, 2017","WALKER, TX RANGER",2,HEAR A BTR DAY 120,120,7,6,138,217,254906
WGNA,CBL,Crime Drama,3491.63,"January, 2017","WALKER, TX RANGER",2,HEAR A BTR DAY 120,120,4,3,126,210,235345
WGNA,CBL,Crime Drama,2756.55,"January, 2017","WALKER, TX RANGER",2,HEAR A BTR DAY 120,120,14,12,106,168,192577
WGNA,CBL,Crime Drama,2756.55,"February, 2017","WALKER, TX RANGER",2,HEAR A BTR DAY 120,120,14,12,101,160,190057
WGNA,CBL,Crime Drama,2756.55,"February, 2017","WALKER, TX RANGER",2,HEAR A BTR DAY 120,120,25,20,109,177,207344
WGNA,CBL,Crime Drama,2756.55,"February, 2017","WALKER, TX RANGER",2,HEAR A BTR DAY 120,120,14,13,108,154,184538
WGNA,CBL,Crime Drama,2756.55,"February, 2017","WALKER, TX RANGER",2,HEAR A BTR DAY 120,120,10,9,121,169,202279
WGNA,CBL,Crime Drama,2756.55,"February, 2017","WALKER, TX RANGER",2,HEAR A BTR DAY 120,120,33,30,95,172,200235
